fecha,hora_24,lecturas,consumo_real_kwh,consumo_reportado_kwh,hora_ampm
2026-03-27,23,5248,21742.91,21323.35,11 PM
2026-03-28,0,5252,16961.13,16608.5,12 AM
2026-03-28,1,5252,18826.65,18760.34,1 AM
2026-03-28,2,5252,19655.03,19279.27,2 AM
2026-03-28,3,5252,19634.72,19244.32,3 AM
2026-03-28,4,5252,18971.98,18658.73,4 AM
2026-03-28,5,5252,18661.51,18331.49,5 AM
2026-03-28,6,5252,19019.32,18703.32,6 AM
2026-03-28,7,5252,19294.44,18976.24,7 AM
2026-03-28,8,5252,19878.92,19808.03,8 AM
2026-03-28,9,5252,19122.6,19105.76,9 AM
2026-03-28,10,5252,18511.5,18283.03,10 AM
2026-03-28,11,5252,17880.25,17658.68,11 AM
2026-03-28,12,5252,17645.29,17437.93,12 PM
2026-03-28,13,5252,17243.37,17081.71,1 PM
2026-03-28,14,5252,16692.36,16610.8,2 PM
2026-03-28,15,5252,16884.73,16775.73,3 PM
2026-03-28,16,5252,16845.4,16812.39,4 PM
2026-03-28,17,5252,17371.79,17349.92,5 PM
2026-03-28,18,5252,19025.42,18766.97,6 PM
2026-03-28,19,5252,20900.0,20628.04,7 PM
2026-03-28,20,5252,23116.98,22786.32,8 PM
2026-03-28,21,5252,24816.28,24369.69,9 PM
2026-03-28,22,5252,25517.63,25071.07,10 PM
2026-03-28,23,5252,24719.39,24251.49,11 PM
2026-03-29,0,5254,18066.49,17761.21,12 AM
2026-03-29,1,5254,20277.74,19934.28,1 AM
2026-03-29,2,5254,21798.91,21409.67,2 AM
2026-03-29,3,5254,22425.66,22043.42,3 AM
2026-03-29,4,5254,22027.42,21632.03,4 AM
2026-03-29,5,5254,21448.5,21089.8,5 AM
2026-03-29,6,5254,21457.95,21095.53,6 AM
2026-03-29,7,5254,21054.67,20846.01,7 AM
2026-03-29,8,5254,20959.83,20755.39,8 AM
2026-03-29,9,5254,19586.76,19409.35,9 AM
2026-03-29,10,5254,18499.69,18335.78,10 AM
2026-03-29,11,5254,17103.13,16787.03,11 AM
2026-03-29,12,5254,16483.17,16345.59,12 PM
2026-03-29,13,5254,15918.76,15821.51,1 PM
2026-03-29,14,5254,15531.7,15455.86,2 PM
2026-03-29,15,5254,16073.68,15982.55,3 PM
2026-03-29,16,5254,15690.07,15590.26,4 PM
2026-03-29,17,5254,16531.47,16428.62,5 PM
2026-03-29,18,5254,18258.45,18177.31,6 PM
2026-03-29,19,5254,20181.58,20071.93,7 PM
2026-03-29,20,5254,22712.98,22571.55,8 PM
2026-03-29,21,5254,25093.56,24906.11,9 PM
2026-03-29,22,5254,27047.57,26769.52,10 PM
2026-03-29,23,5254,27636.33,27324.24,11 PM
2026-03-30,0,5255,17286.16,17020.04,12 AM
2026-03-30,1,5255,18260.74,17922.07,1 AM
2026-03-30,2,5255,18217.96,17897.26,2 AM
2026-03-30,3,5255,17638.16,17327.23,3 AM
2026-03-30,4,5255,17337.25,17068.26,4 AM
2026-03-30,5,5255,18071.21,17819.2,5 AM
2026-03-30,6,5255,20126.75,19872.94,6 AM
2026-03-30,7,5255,21238.32,20960.71,7 AM
2026-03-30,8,5255,21651.88,21296.78,8 AM
2026-03-30,9,5255,20665.72,20322.5,9 AM
2026-03-30,10,5255,19590.87,19277.84,10 AM
2026-03-30,11,5255,18670.34,18373.71,11 AM
2026-03-30,12,5255,17984.32,17577.64,12 PM
2026-03-30,13,5255,17576.02,17174.53,1 PM
2026-03-30,14,5255,17085.08,16694.7,2 PM
2026-03-30,15,5255,17842.46,17432.84,3 PM
2026-03-30,16,5255,17797.6,17398.06,4 PM
2026-03-30,17,5255,18461.7,18065.15,5 PM
2026-03-30,18,5255,20398.06,19997.29,6 PM
2026-03-30,19,5255,22371.22,21948.62,7 PM
2026-03-30,20,5255,23721.6,23257.67,8 PM
2026-03-30,21,5255,24323.22,23888.75,9 PM
2026-03-30,22,5255,23392.44,22950.79,10 PM
2026-03-30,23,5255,21277.65,20849.74,11 PM
2026-03-31,0,5260,17746.45,17458.49,12 AM
2026-03-31,1,5260,18619.64,18303.64,1 AM
2026-03-31,2,5260,18619.82,18359.18,2 AM
2026-03-31,3,5260,18144.75,17865.57,3 AM
2026-03-31,4,5260,17821.83,17542.31,4 AM
2026-03-31,5,5260,18816.78,18411.43,5 AM
2026-03-31,6,5260,20965.2,20537.05,6 AM
2026-03-31,7,5260,22367.43,22028.86,7 AM
2026-03-31,8,5260,23059.69,22784.61,8 AM
2026-03-31,9,5260,21874.36,21749.2,9 AM
2026-03-31,10,5260,21097.05,21036.11,10 AM
2026-03-31,11,5260,19730.93,19685.19,11 AM
2026-03-31,12,5260,18129.14,18092.12,12 PM
2026-03-31,13,5260,17511.17,17494.7,1 PM
2026-03-31,14,5260,17204.1,17181.27,2 PM
2026-03-31,15,5260,17096.72,17054.61,3 PM
2026-03-31,16,5260,17541.97,17484.07,4 PM
2026-03-31,17,5260,18483.22,18414.33,5 PM
2026-03-31,18,5260,20461.83,20359.11,6 PM
2026-03-31,19,5260,22217.94,22136.24,7 PM
2026-03-31,20,5260,23753.26,23945.99,8 PM
2026-03-31,21,5260,24648.09,24600.52,9 PM
2026-03-31,22,5260,24203.05,24189.46,10 PM
2026-03-31,23,5260,22184.26,22185.87,11 PM
